regiao,estado,municipio,revenda,cnpj,endereco,rua,complemento,bairro,cep,produto,data,valor_venda,valor_compra,unidade_medida,bandeira
SE,SP,PIRACICABA,AUTO POSTO PRO QUALITY LTDA," 05.882.742/0001-01",AVENIDA ARMANDO SALLES DE OLIVEIRA,1252,,CENTRO,13400-005,ETANOL,08/12/2022,3.8,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,AUTO POSTO PRO QUALITY LTDA," 05.882.742/0001-01",AVENIDA ARMANDO SALLES DE OLIVEIRA,1252,,CENTRO,13400-005,GASOLINA ADITIVADA,08/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,REDEX UNILESTE COMBUSTIVEIS E SERVICOS LTDA," 02.533.509/0001-25",AVENIDA PROF. BENEDITO DE ANDRADE,25,,UNILESTE,13422-000,ETANOL,08/12/2022,3.7,,R$ / litro,ALESAT
SE,SP,PIRACICABA,REDEX UNILESTE COMBUSTIVEIS E SERVICOS LTDA," 02.533.509/0001-25",AVENIDA PROF. BENEDITO DE ANDRADE,25,,UNILESTE,13422-000,GASOLINA ADITIVADA,08/12/2022,4.9,,R$ / litro,ALESAT
SE,SP,PIRACICABA,REDEX UNILESTE COMBUSTIVEIS E SERVICOS LTDA," 02.533.509/0001-25",AVENIDA PROF. BENEDITO DE ANDRADE,25,,UNILESTE,13422-000,GASOLINA,08/12/2022,4.9,,R$ / litro,ALESAT
SE,SP,PIRACICABA,AUTO POSTO UNIVERSO 2000 LTDA," 00.976.581/0001-00",AVENIDA PADUA DIAS,578,,V INDEPENDENCIA,13418-260,GASOLINA,08/12/2022,5,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,AUTO POSTO UNIVERSO 2000 LTDA," 00.976.581/0001-00",AVENIDA PADUA DIAS,578,,V INDEPENDENCIA,13418-260,ETANOL,08/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,AUTO POSTO UNIVERSO 2000 LTDA," 00.976.581/0001-00",AVENIDA PADUA DIAS,578,,V INDEPENDENCIA,13418-260,GASOLINA ADITIVADA,08/12/2022,5.3,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,POSTO CENTENARIO 900 PIRACICABA LTDA.," 00.920.940/0001-07",AVENIDA CENTENARIO,900,,SAO DIMAS,13416-000,ETANOL,08/12/2022,3.9,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,POSTO CENTENARIO 900 PIRACICABA LTDA.," 00.920.940/0001-07",AVENIDA CENTENARIO,900,,SAO DIMAS,13416-000,GASOLINA ADITIVADA,08/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,POSTO CENTENARIO 900 PIRACICABA LTDA.," 00.920.940/0001-07",AVENIDA CENTENARIO,900,,SAO DIMAS,13416-000,GASOLINA,08/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,AUTO POSTO INDEPENDENCIA PIRACICABA - EIRELI," 04.666.447/0001-55",AVENIDA INDEPENDENCIA,1260,,ALTO,13419-160,ETANOL,08/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,AUTO POSTO INDEPENDENCIA PIRACICABA - EIRELI," 04.666.447/0001-55",AVENIDA INDEPENDENCIA,1260,,ALTO,13419-160,GASOLINA ADITIVADA,08/12/2022,5.3,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,AUTO POSTO INDEPENDENCIA PIRACICABA - EIRELI," 04.666.447/0001-55",AVENIDA INDEPENDENCIA,1260,,ALTO,13419-160,GASOLINA,08/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,AUTO POSTO LUIZ DE QUEIROZ LTDA," 03.133.699/0001-56",RODOVIA SP 304,S/N,KM -147,DISTRITO DE TUPI,13428-000,ETANOL,08/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO LUIZ DE QUEIROZ LTDA," 03.133.699/0001-56",RODOVIA SP 304,S/N,KM -147,DISTRITO DE TUPI,13428-000,GASOLINA ADITIVADA,08/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO LUIZ DE QUEIROZ LTDA," 03.133.699/0001-56",RODOVIA SP 304,S/N,KM -147,DISTRITO DE TUPI,13428-000,GASOLINA,08/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO NOVA IGUACU LTDA," 02.982.501/0001-46",RUA JOAO MIGUEL JUPAR,160,,JD. NOVA IGUACU,13523-035,ETANOL,08/12/2022,4,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,AUTO POSTO NOVA IGUACU LTDA," 02.982.501/0001-46",RUA JOAO MIGUEL JUPAR,160,,JD. NOVA IGUACU,13523-035,GASOLINA ADITIVADA,08/12/2022,5.4,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,AUTO POSTO NOVA IGUACU LTDA," 02.982.501/0001-46",RUA JOAO MIGUEL JUPAR,160,,JD. NOVA IGUACU,13523-035,GASOLINA,08/12/2022,5,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,S & S AUTO POSTO LTDA.," 02.805.544/0001-56",RUA CONCHAS,70,,JR. SAO JORGE,13402-806,ETANOL,08/12/2022,3.8,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,S & S AUTO POSTO LTDA.," 02.805.544/0001-56",RUA CONCHAS,70,,JR. SAO JORGE,13402-806,GASOLINA ADITIVADA,08/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,S & S AUTO POSTO LTDA.," 02.805.544/0001-56",RUA CONCHAS,70,,JR. SAO JORGE,13402-806,GASOLINA,08/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,PIRACICABA,BEIRA RIO PIRACICABA COMBUSTIVEIS E SERVICOS LTDA," 02.681.171/0001-59",AVENIDA TORQUATO DA SILVA LEITAO,89,,CENTRO,13416-215,ETANOL,08/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,BEIRA RIO PIRACICABA COMBUSTIVEIS E SERVICOS LTDA," 02.681.171/0001-59",AVENIDA TORQUATO DA SILVA LEITAO,89,,CENTRO,13416-215,GASOLINA ADITIVADA,08/12/2022,5.3,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,BEIRA RIO PIRACICABA COMBUSTIVEIS E SERVICOS LTDA," 02.681.171/0001-59",AVENIDA TORQUATO DA SILVA LEITAO,89,,CENTRO,13416-215,GASOLINA,08/12/2022,5,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,AUTO POSTO UNILESTE LTDA," 02.424.857/0001-64",RUA FREI HONORIO FRANCO,40,,EST.MUNIC.MATAO,13420-831,ETANOL,08/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO UNILESTE LTDA," 02.424.857/0001-64",RUA FREI HONORIO FRANCO,40,,EST.MUNIC.MATAO,13420-831,GASOLINA ADITIVADA,08/12/2022,5,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO UNILESTE LTDA," 02.424.857/0001-64",RUA FREI HONORIO FRANCO,40,,EST.MUNIC.MATAO,13420-831,GASOLINA,08/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA FATIMA LTDA," 01.896.231/0001-98",AVENIDA BRASILIA,690,,NOSSA SENHORA DE FATIMA,13412-120,ETANOL,08/12/2022,3.6,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA FATIMA LTDA," 01.896.231/0001-98",AVENIDA BRASILIA,690,,NOSSA SENHORA DE FATIMA,13412-120,GASOLINA,08/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,PIRACICABA,GT COMBUSTIVEIS E SERVICOS LTDA," 01.588.849/0001-90",AVENIDA PIRACICAMIRIM,2511,,PIRACICAMIRIM,13417-780,ETANOL,08/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,GT COMBUSTIVEIS E SERVICOS LTDA," 01.588.849/0001-90",AVENIDA PIRACICAMIRIM,2511,,PIRACICAMIRIM,13417-780,GASOLINA ADITIVADA,08/12/2022,5.3,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,GT COMBUSTIVEIS E SERVICOS LTDA," 01.588.849/0001-90",AVENIDA PIRACICAMIRIM,2511,,PIRACICAMIRIM,13417-780,GASOLINA,08/12/2022,5,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,POSTO PIRACICABAO COMERCIO DE COMBUSTIVEIS LTDA," 01.548.277/0001-16",AVENIDA RIO DAS PEDRAS,530,,PIRACICAMIRIM,13420-520,ETANOL,08/12/2022,3.6,,R$ / litro,BRANCA
SE,SP,PIRACICABA,POSTO PIRACICABAO COMERCIO DE COMBUSTIVEIS LTDA," 01.548.277/0001-16",AVENIDA RIO DAS PEDRAS,530,,PIRACICAMIRIM,13420-520,GASOLINA,08/12/2022,4.6,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA SONIA LTDA," 00.801.740/0001-27",RUA CORCOVADO,1235,,JD BELA VISTA,13408-072,ETANOL,08/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA SONIA LTDA," 00.801.740/0001-27",RUA CORCOVADO,1235,,JD BELA VISTA,13408-072,GASOLINA ADITIVADA,08/12/2022,5,,R$ / litro,BRANCA
SE,SP,PIRACICABA,AUTO POSTO VILA SONIA LTDA," 00.801.740/0001-27",RUA CORCOVADO,1235,,JD BELA VISTA,13408-072,GASOLINA,08/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO MARINER DE RIBEIRAO PRETO LTDA," 08.225.043/0001-87",VIA ANHANGUERA,KM 305,SUL,RECREIO ANHANGUERA,14097-140,ETANOL,07/12/2022,3.5,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,AUTO POSTO MARINER DE RIBEIRAO PRETO LTDA," 08.225.043/0001-87",VIA ANHANGUERA,KM 305,SUL,RECREIO ANHANGUERA,14097-140,GASOLINA,07/12/2022,4.8,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,ATLANTICO CENTRO AUTOMOTIVO LTDA," 05.396.424/0001-30",AVENIDA D PEDRO I,1660,,IPIRANGA,14055-630,ETANOL,07/12/2022,3.6,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,ATLANTICO CENTRO AUTOMOTIVO LTDA," 05.396.424/0001-30",AVENIDA D PEDRO I,1660,,IPIRANGA,14055-630,GASOLINA ADITIVADA,07/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,ATLANTICO CENTRO AUTOMOTIVO LTDA," 05.396.424/0001-30",AVENIDA D PEDRO I,1660,,IPIRANGA,14055-630,GASOLINA,07/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO ANTONIO MARTINEZ LTDA," 07.290.425/0001-21",AVENIDA MARIA DE JESUS CONDEIXA,700,,JD. PALMA TRAVASSOS,14091-240,ETANOL,07/12/2022,3.5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO ANTONIO MARTINEZ LTDA," 07.290.425/0001-21",AVENIDA MARIA DE JESUS CONDEIXA,700,,JD. PALMA TRAVASSOS,14091-240,GASOLINA ADITIVADA,07/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO ANTONIO MARTINEZ LTDA," 07.290.425/0001-21",AVENIDA MARIA DE JESUS CONDEIXA,700,,JD. PALMA TRAVASSOS,14091-240,GASOLINA,07/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,AUTO POSTO FLORIDA RIBEIRAO LTDA," 07.177.658/0001-12",AVENIDA INDEPENDENCIA,2410,,ALTO DA BOA VISTA,14025-230,ETANOL,07/12/2022,3.8,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO FLORIDA RIBEIRAO LTDA," 07.177.658/0001-12",AVENIDA INDEPENDENCIA,2410,,ALTO DA BOA VISTA,14025-230,GASOLINA ADITIVADA,07/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO FLORIDA RIBEIRAO LTDA," 07.177.658/0001-12",AVENIDA INDEPENDENCIA,2410,,ALTO DA BOA VISTA,14025-230,GASOLINA,07/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO VILA TIBERIO LTDA," 06.970.631/0001-10",RUA MARTINICO PRADO,305,,VILA TIBERIO,14050-050,ETANOL,07/12/2022,3.6,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO VILA TIBERIO LTDA," 06.970.631/0001-10",RUA MARTINICO PRADO,305,,VILA TIBERIO,14050-050,GASOLINA ADITIVADA,07/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO VILA TIBERIO LTDA," 06.970.631/0001-10",RUA MARTINICO PRADO,305,,VILA TIBERIO,14050-050,GASOLINA,07/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO INDAIA LEAO XIII LTDA," 05.274.286/0001-17",AVENIDA LEAO XIII,1730,,RIBEIRANIA,14096-190,ETANOL,07/12/2022,3.5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO INDAIA LEAO XIII LTDA," 05.274.286/0001-17",AVENIDA LEAO XIII,1730,,RIBEIRANIA,14096-190,GASOLINA ADITIVADA,07/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO INDAIA LEAO XIII LTDA," 05.274.286/0001-17",AVENIDA LEAO XIII,1730,,RIBEIRANIA,14096-190,GASOLINA,07/12/2022,4.8,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,AUTO POSTO MONTREAL VARGAS LTDA," 05.283.897/0001-21",AVENIDA PRESIDENTE VARGAS,1211,,JARDIM AMERICA,14020-060,ETANOL,07/12/2022,3.6,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,AUTO POSTO MONTREAL VARGAS LTDA," 05.283.897/0001-21",AVENIDA PRESIDENTE VARGAS,1211,,JARDIM AMERICA,14020-060,GASOLINA ADITIVADA,07/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,AUTO POSTO MONTREAL VARGAS LTDA," 05.283.897/0001-21",AVENIDA PRESIDENTE VARGAS,1211,,JARDIM AMERICA,14020-060,GASOLINA,07/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,REAL COMERCIO DE COMBUSTIVEIS LTDA," 00.166.253/0001-30",AVENIDA BRASIL,2244,,VILA ELISA,14075-030,ETANOL,07/12/2022,3.5,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,REAL COMERCIO DE COMBUSTIVEIS LTDA," 00.166.253/0001-30",AVENIDA BRASIL,2244,,VILA ELISA,14075-030,GASOLINA,07/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,QUINHONE & QUINHONE LTDA," 04.365.983/0001-10",AVENIDA INDEPENDENCIA,3520,3550,JARDIM CALIFORNIA,14026-150,ETANOL,07/12/2022,3.6,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,QUINHONE & QUINHONE LTDA," 04.365.983/0001-10",AVENIDA INDEPENDENCIA,3520,3550,JARDIM CALIFORNIA,14026-150,GASOLINA,07/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO CARRO NOBRE LTDA," 05.362.218/0001-00",AVENIDA MAURÍLIO BIAGI,1224,,SANTA CRUZ DO JOSÉ JACQUES,14020-750,ETANOL,07/12/2022,3.8,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,AUTO POSTO CARRO NOBRE LTDA," 05.362.218/0001-00",AVENIDA MAURÍLIO BIAGI,1224,,SANTA CRUZ DO JOSÉ JACQUES,14020-750,GASOLINA ADITIVADA,07/12/2022,5.1,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,AUTO POSTO CARRO NOBRE LTDA," 05.362.218/0001-00",AVENIDA MAURÍLIO BIAGI,1224,,SANTA CRUZ DO JOSÉ JACQUES,14020-750,GASOLINA,07/12/2022,5,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,AUTO POSTO QUINHONE E YAMAKI LTDA," 02.767.693/0001-78",AVENIDA ANTONIO GOMES DA SILVA JUNIOR,870,,PARQUE RESIDENCIAL LAGOINHA,14095-440,ETANOL,07/12/2022,3.6,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO QUINHONE E YAMAKI LTDA," 02.767.693/0001-78",AVENIDA ANTONIO GOMES DA SILVA JUNIOR,870,,PARQUE RESIDENCIAL LAGOINHA,14095-440,GASOLINA ADITIVADA,07/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO QUINHONE E YAMAKI LTDA," 02.767.693/0001-78",AVENIDA ANTONIO GOMES DA SILVA JUNIOR,870,,PARQUE RESIDENCIAL LAGOINHA,14095-440,GASOLINA,07/12/2022,4.9,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO VITORELLI LTDA," 05.284.456/0001-44",RUA ABILIO SAMPAIO,71,,VILA VIRGÍNIA,14030-420,ETANOL,07/12/2022,3.4,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO VITORELLI LTDA," 05.284.456/0001-44",RUA ABILIO SAMPAIO,71,,VILA VIRGÍNIA,14030-420,GASOLINA,07/12/2022,4.6,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO VILLAGE PORTUGAL LTDA," 04.722.966/0001-93",RUA RANGEL PESTANA,596,,VILA VIRGÍNIA,14030-210,ETANOL,07/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO VILLAGE PORTUGAL LTDA," 04.722.966/0001-93",RUA RANGEL PESTANA,596,,VILA VIRGÍNIA,14030-210,GASOLINA,07/12/2022,5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,TOSO AUTO POSTO LTDA," 04.009.781/0001-36",RUA JAVARI,3205,,IPIRANGA,14060-640,ETANOL,07/12/2022,3.5,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,TOSO AUTO POSTO LTDA," 04.009.781/0001-36",RUA JAVARI,3205,,IPIRANGA,14060-640,GASOLINA,07/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO MONTE CARLO EIRELI," 03.726.672/0001-77",AVENIDA CARAMURU,1841,,ALTO DA BOA VISTA,14025-080,ETANOL,07/12/2022,3.7,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO MONTE CARLO EIRELI," 03.726.672/0001-77",AVENIDA CARAMURU,1841,,ALTO DA BOA VISTA,14025-080,GASOLINA ADITIVADA,07/12/2022,5.5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO MONTE CARLO EIRELI," 03.726.672/0001-77",AVENIDA CARAMURU,1841,,ALTO DA BOA VISTA,14025-080,GASOLINA,07/12/2022,5.3,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,CORIMBA AUTO POSTO DE DERIVADOS DE PETROLEO E ALCOOL LTDA," 03.126.487/0001-41",AVENIDA D. PEDRO I,2421,,JD PLANALTO VERDE,14055-620,ETANOL,07/12/2022,3.6,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,CORIMBA AUTO POSTO DE DERIVADOS DE PETROLEO E ALCOOL LTDA," 03.126.487/0001-41",AVENIDA D. PEDRO I,2421,,JD PLANALTO VERDE,14055-620,GASOLINA ADITIVADA,07/12/2022,5.3,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,CORIMBA AUTO POSTO DE DERIVADOS DE PETROLEO E ALCOOL LTDA," 03.126.487/0001-41",AVENIDA D. PEDRO I,2421,,JD PLANALTO VERDE,14055-620,GASOLINA,07/12/2022,5.1,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,AUTO POSTO GOLD PETRO LTDA.," 02.727.430/0001-35",AVENIDA MONTEIRO LOBATO,1431,,VILA VIRGINIA,14030-510,ETANOL,07/12/2022,3.5,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,AUTO POSTO GOLD PETRO LTDA.," 02.727.430/0001-35",AVENIDA MONTEIRO LOBATO,1431,,VILA VIRGINIA,14030-510,GASOLINA,07/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,CARAMURU SERVIÇOS AUTOMOTIVOS LTDA," 02.648.663/0001-42",AVENIDA CARAMURU,1175,0,VILA VIRGÍNIA,14025-080,ETANOL,07/12/2022,3.8,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,CARAMURU SERVIÇOS AUTOMOTIVOS LTDA," 02.648.663/0001-42",AVENIDA CARAMURU,1175,0,VILA VIRGÍNIA,14025-080,GASOLINA,07/12/2022,5.4,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,WG RIBEIRAO AUTO POSTO LTDA," 02.574.638/0001-61",AVENIDA PRESIDENTE VARGAS,1176,,JD. SUMARE,14025-700,ETANOL,07/12/2022,3.6,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,WG RIBEIRAO AUTO POSTO LTDA," 02.574.638/0001-61",AVENIDA PRESIDENTE VARGAS,1176,,JD. SUMARE,14025-700,GASOLINA ADITIVADA,07/12/2022,5,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,WG RIBEIRAO AUTO POSTO LTDA," 02.574.638/0001-61",AVENIDA PRESIDENTE VARGAS,1176,,JD. SUMARE,14025-700,GASOLINA,07/12/2022,4.9,,R$ / litro,RAIZEN
SE,SP,RIBEIRAO PRETO,CENTER SERVICE-M.JUNQUEIRA LTDA," 02.159.918/0001-03",RUA MARIANA JUNQUEIRA,1373,,CENTRO,14015-010,ETANOL,07/12/2022,3.4,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,CENTER SERVICE-M.JUNQUEIRA LTDA," 02.159.918/0001-03",RUA MARIANA JUNQUEIRA,1373,,CENTRO,14015-010,GASOLINA ADITIVADA,07/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,CENTER SERVICE-M.JUNQUEIRA LTDA," 02.159.918/0001-03",RUA MARIANA JUNQUEIRA,1373,,CENTRO,14015-010,GASOLINA,07/12/2022,4.7,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,J.L.R POSTO DE SERVIÇOS LTDA," 01.702.764/0001-91",RUA SÃO SEBASTIÃO,1163,,CENTRO,14015-040,ETANOL,07/12/2022,3.5,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,J.L.R POSTO DE SERVIÇOS LTDA," 01.702.764/0001-91",RUA SÃO SEBASTIÃO,1163,,CENTRO,14015-040,GASOLINA,07/12/2022,4.5,,R$ / litro,BRANCA
SE,SP,RIBEIRAO PRETO,POSTO MOSTEIRO DE RIBEIRAO PRETO LTDA," 00.961.822/0001-39",RUA CAPITAO SALOMAO,2340,,CAMPOS ELISEOS,14085-430,ETANOL,07/12/2022,3.6,,R$ / litro,VIBRA ENERGIA
SE,SP,RIBEIRAO PRETO,POSTO MOSTEIRO DE RIBEIRAO PRETO LTDA," 00.961.822/0001-39",RUA CAPITAO SALOMAO,2340,,CAMPOS ELISEOS,14085-430,GASOLINA ADITIVADA,07/12/2022,4.8,,R$ / litro,VIBRA ENERGIA
SE,SP,RIBEIRAO PRETO,POSTO MOSTEIRO DE RIBEIRAO PRETO LTDA," 00.961.822/0001-39",RUA CAPITAO SALOMAO,2340,,CAMPOS ELISEOS,14085-430,GASOLINA,07/12/2022,4.8,,R$ / litro,VIBRA ENERGIA
SE,SP,RIBEIRAO PRETO,POSTO CERRI LTDA," 00.368.849/0001-12",RUA PETROPOLIS,730,,VILA BRASIL,14075-530,ETANOL,07/12/2022,3.5,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO CERRI LTDA," 00.368.849/0001-12",RUA PETROPOLIS,730,,VILA BRASIL,14075-530,GASOLINA ADITIVADA,07/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PRETO,POSTO CERRI LTDA," 00.368.849/0001-12",RUA PETROPOLIS,730,,VILA BRASIL,14075-530,GASOLINA,07/12/2022,4.9,,R$ / litro,IPIRANGA
SE,SP,RIO CLARO,AUTO POSTO COBRAO EIRELI," 07.454.172/0001-84",AVENIDA 50-A,76,,JARDIM AMERICA,13506-050,ETANOL,06/12/2022,3.7,,R$ / litro,BRANCA
SE,SP,RIO CLARO,AUTO POSTO COBRAO EIRELI," 07.454.172/0001-84",AVENIDA 50-A,76,,JARDIM AMERICA,13506-050,GASOLINA ADITIVADA,06/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,RIO CLARO,AUTO POSTO COBRAO EIRELI," 07.454.172/0001-84",AVENIDA 50-A,76,,JARDIM AMERICA,13506-050,GASOLINA,06/12/2022,4.8,,R$ / litro,BRANCA
SE,SP,RIO CLARO,POSTO DE SERVIÇOS E ABASTECIMENTO JLF LTDA.," 07.259.079/0001-19",AVENIDA 29,796,,CIDADE JARDIM,13501-130,ETANOL,06/12/2022,3.9,,R$ / litro,ALESAT
SE,SP,RIO CLARO,POSTO DE SERVIÇOS E ABASTECIMENTO JLF LTDA.," 07.259.079/0001-19",AVENIDA 29,796,,CIDADE JARDIM,13501-130,GASOLINA ADITIVADA,06/12/2022,5.2,,R$ / litro,ALESAT
SE,SP,RIO CLARO,POSTO DE SERVIÇOS E ABASTECIMENTO JLF LTDA.," 07.259.079/0001-19",AVENIDA 29,796,,CIDADE JARDIM,13501-130,GASOLINA,06/12/2022,4.9,,R$ / litro,ALESAT
SE,SP,RIO CLARO,AUTO POSTO XURUNGA LTDA.," 56.399.231/0002-55",AVENIDA 14,1356,,SANTA CRUZ,13500-470,ETANOL,06/12/2022,3.9,,R$ / litro,RAIZEN
SE,SP,RIO CLARO,AUTO POSTO XURUNGA LTDA.," 56.399.231/0002-55",AVENIDA 14,1356,,SANTA CRUZ,13500-470,GASOLINA ADITIVADA,06/12/2022,5.1,,R$ / litro,RAIZEN
SE,SP,RIO CLARO,AUTO POSTO XURUNGA LTDA.," 56.399.231/0002-55",AVENIDA 14,1356,,SANTA CRUZ,13500-470,GASOLINA,06/12/2022,5,,R$ / litro,RAIZEN
SE,SP,RIO CLARO,E.GARCIA COMERCIO DE COMBUSTIVEIS LTDA," 04.452.907/0001-42",RUA 22,660,,JARDIM CLARET,13500-270,ETANOL,06/12/2022,3.7,,R$ / litro,VIBRA ENERGIA
SE,SP,RIO CLARO,E.GARCIA COMERCIO DE COMBUSTIVEIS LTDA," 04.452.907/0001-42",RUA 22,660,,JARDIM CLARET,13500-270,GASOLINA ADITIVADA,06/12/2022,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,RIO CLARO,E.GARCIA COMERCIO DE COMBUSTIVEIS LTDA," 04.452.907/0001-42",RUA 22,660,,JARDIM CLARET,13500-270,GASOLINA,06/12/2022,4.7,,R$ / litro,VIBRA ENERGIA
SE,SP,RIO CLARO,ARTHUR MACKEY & CIA LTDA," 54.083.431/0001-98",AVENIDA 32,74,,VILA APARECIDA,13500-560,ETANOL,06/12/2022,3.7,,R$ / litro,BRANCA
